RepoId,LangNum,AuthorNum,Age,CmmtNum,Vulb1Num,Vulb2Num,Vulb3Num,Vulb4Num,C,CPP,RUBY,JAVA,SHELL,PHP,CSHP,PYTHON,JAVASCRIPT,TYPESCRIPT
17691231,4,90,76,15,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2949173,2,10,92,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0
3845814,5,29,102,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25129800,3,24,70,36,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9916342,5,14,60,4,0,0,0,1,1,0,0,1,0,0,1,0,1,0
15637960,4,10,79,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5441790,1,51,91,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8635720,1,4,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80040,1,21,135,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18894771,3,39,83,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26537135,19,2263,396,169,1,0,1,0,1,1,0,0,1,1,0,1,0,0
3007569,10,90,615,16,0,1,1,5,0,0,0,0,1,0,0,1,0,0
2871358,5,21,101,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2297550,3,61,100,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0
948144,3,50,58,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2995384,1,24,58,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7818503,4,9,86,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
13708826,10,103,123,61,3,0,3,11,1,1,0,0,1,0,0,1,0,0
20370985,3,20,72,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2428236,4,30,105,23,0,0,0,0,0,0,0,1,1,0,0,0,1,0
15783450,3,24723,79,2082,2,0,0,7,0,0,0,0,0,0,0,0,0,0
19029120,2,23,74,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18275203,3,8,66,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11654191,2,55,84,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0
6819325,1,19,84,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24911519,5,65,70,21,1,0,0,2,1,1,0,0,1,0,0,0,0,0
12164337,1,21,66,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18394992,3,16,42,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1498341,5,34,107,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0
17838324,1,70,176,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764745,2,122,120,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17163316,2,27,68,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15515231,2,7,79,8,0,0,0,2,0,0,0,0,0,0,1,0,0,0
6938242,3,14,84,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0
12325488,1,24,80,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12924368,1,166,83,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0
242642,3,44,134,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5797013,11,47,95,20,0,0,0,1,0,0,0,1,1,0,0,0,1,0
439317,3,15,128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4137931,6,28,128,7,0,0,0,1,1,1,0,0,1,0,1,0,0,0
2621662,2,55,103,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2651634,1,117,106,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23059825,5,43,71,41,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3234987,13,1122,120,616,3,10,2,60,0,1,0,0,1,1,1,1,1,0
17694277,1,19,106,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1820882,5,7,107,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19755450,4,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9826792,1,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2254934,4,21,104,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5967739,1,20,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20019149,2,52,74,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0
952838,4,31,118,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
14566872,5,56,79,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2077020,1,21,106,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21180741,10,173,78,85,0,0,3,57,0,0,1,1,1,0,0,0,1,0
9960426,5,95,87,11,0,0,0,2,0,0,1,0,1,0,0,0,1,0
4630870,2,57,119,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2596276,3,56,139,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20464428,6,7,66,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20585627,3,22,66,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
5140859,3,62,97,3,0,0,0,3,0,0,0,0,0,0,0,1,1,0
8073983,4,42,89,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2864002,1,34,110,10,0,1,0,52,0,0,0,0,0,0,0,1,0,0
14284550,2,17,80,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24042173,6,48,98,15,0,0,0,4,0,0,0,0,0,0,1,1,0,0
18788804,6,24,74,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0
29623294,2,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12620058,4,17,65,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
734976,1,14,90,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14568504,3,13,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14063354,2,22,81,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1977846,3,47,108,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0
23932217,1,143,73,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877648,4,51,100,5,0,0,0,2,0,0,1,0,1,0,0,0,0,0
1180995,6,9,52,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20343475,10,119,74,110,1,0,1,8,1,0,1,0,1,0,0,1,1,0
1542281,3,40,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2418165,1,21,41,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0
16872954,6,8,136,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
566073,4,56,122,5,0,0,1,0,0,1,0,0,0,0,0,1,1,0
237594,2,81,129,23,0,0,0,2,0,0,1,0,1,0,0,0,0,0
970147,6,69,136,7,0,0,0,2,1,1,0,0,1,1,0,0,1,0
3311711,1,483,91,17,0,2,0,0,0,0,1,0,0,0,0,0,0,0
12085555,1,94,84,10,0,0,0,2,0,0,0,0,0,0,0,1,0,0
655580,7,26,144,45,0,0,0,0,1,1,0,0,1,0,0,1,0,0
4674035,2,56,98,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8546198,19,42,188,33,1,0,0,1,1,1,1,1,1,0,0,1,0,0
1589664,1,16,53,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9958747,3,28,77,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
512939,2,43,131,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3645900,2,20,164,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1117185,3,16,110,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1096480,6,77,115,15,1,0,1,1,1,1,0,0,0,0,0,1,0,0
18816479,2,26,73,3,0,0,0,2,0,0,0,0,0,0,0,0,1,1
23056720,1,29,61,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3472786,3,21,80,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15649752,5,15,74,5,3,0,0,0,1,0,0,0,0,0,0,0,1,0
1754514,1,10,102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
792753,3,113,163,42,3,0,0,4,0,0,1,0,1,0,0,1,0,0
9440238,1,12,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2057515,6,109,189,21,0,0,0,5,0,0,1,0,1,0,0,0,1,0
7913195,6,20,82,3,0,0,0,1,0,0,1,0,1,1,0,0,1,0
29804085,11,87,72,34,0,0,1,0,1,1,1,0,1,0,0,1,0,0
1757853,2,60,107,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18354202,2,68,75,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0
8720130,13,88,89,113,5,0,3,21,1,1,1,0,1,0,0,1,1,0
18398494,2,49,73,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0
10655361,1,39,84,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1920133,4,56,126,24,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4058372,2,10,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6327680,4,14,87,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
14057721,2,14,68,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10318197,6,207,111,23,0,0,1,8,0,0,0,0,1,0,0,1,1,0
857520,3,29,123,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1786482,2,57,89,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13576006,9,50,153,6,0,0,0,46,0,0,0,1,1,0,0,1,1,0
14274230,2,39,79,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0
13431919,3,55,35,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25076372,3,6,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22369178,3,33,69,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7951393,1,42,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23987312,2,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16841602,3,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2164979,6,870,95,124,2,0,1,24,0,0,0,0,1,0,0,0,1,0
8300763,1,22,87,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24757158,4,8,70,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5151909,2,143,96,13,0,0,0,3,0,0,0,0,1,0,0,0,1,0
1360247,4,88,126,6,0,0,0,2,0,0,0,0,0,0,0,1,1,0
1115977,5,41,75,21,1,0,1,0,0,0,0,0,1,1,0,0,1,0
2862212,5,12,91,10,0,0,0,2,0,0,0,0,1,0,0,1,0,0
19877667,2,4,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11291042,3,9,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
743218,1,50,115,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12272337,2,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22887863,4,200,63,49,1,0,1,4,0,0,0,0,1,0,0,0,1,0
753048,5,72,80,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0
25396290,1,9,66,5,0,0,2,30,0,0,0,0,1,0,0,0,0,0
11095034,3,38,79,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28098764,3,42,84,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12306800,5,120,82,23,5,0,0,6,1,1,0,0,0,0,0,1,0,0
457743,1,35,117,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1419482,3,7,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8792847,2,11,16,16,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6937492,1,9,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19346982,4,34,76,7,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1635059,1,13,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28202826,4,8,62,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0
12182834,1,21,81,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517990,12,168,132,72,1,0,7,11,1,1,1,0,1,1,0,1,0,0
3331013,2,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6295793,1,8,85,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15477448,2,36,74,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19349382,7,41,104,3,0,0,0,2,1,1,0,0,1,0,0,1,0,0
5458422,3,23,95,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1027912,7,43,116,35,0,0,5,32,0,0,0,0,0,1,0,0,1,0
6432337,1,28,91,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13062062,6,11,104,11,0,0,0,0,0,0,0,1,1,0,1,0,0,0
28599652,4,19,61,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3599420,4,40,102,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11603668,8,101,171,25,0,0,1,2,0,0,0,0,1,0,0,0,0,0
22478116,2,36,72,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1398668,1,78,120,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13321607,3,38,56,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4322749,4,82,129,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0
9459712,4,34,90,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11692821,3,23,79,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0
11387755,4,30,69,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29075900,1,14,67,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8627208,1,3,85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7739877,1,24,87,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8383167,2,13,59,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8552709,1,46,106,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4628509,4,58,91,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7876204,3,117,91,14,0,0,0,2,0,0,0,0,0,0,0,0,1,0
7614190,3,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1844194,11,90,216,17,1,0,0,8,1,1,0,0,1,0,0,1,0,0
777011,6,45,211,9,3,0,2,4,1,0,0,1,1,0,0,1,0,0
4932591,6,13,90,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
15503123,2,13,82,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15720872,3,3,73,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26156606,6,12,42,16,0,0,0,1,1,0,0,0,1,0,0,0,0,0
26542739,2,22,47,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1475540,1,31,81,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14975201,8,11,75,7,1,0,0,2,1,0,0,1,1,0,0,0,1,0
20141921,1,7,13,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14393862,1,25,80,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4305674,3,18,92,9,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1921317,3,6,107,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9686495,3,13,86,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1064955,2,148,88,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7454716,2,55,91,7,0,0,0,3,0,0,0,0,1,0,0,0,0,0
10860602,5,141,88,7,0,0,0,3,0,0,0,1,0,0,0,0,1,0
11697963,4,31,86,7,0,0,0,16,0,0,0,1,0,0,0,0,1,0
12950356,2,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319846,6,63,108,7,0,0,0,2,0,0,0,0,1,1,0,0,1,0
1290704,4,34,106,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2012691,2,19,71,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24379459,2,18,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6328806,14,32,92,32,1,0,0,0,1,1,0,1,1,0,0,1,0,0
17254728,2,82,78,20,3,2,1,4,0,0,0,0,0,0,0,0,1,0
6750715,2,39,139,9,0,0,0,2,0,0,1,0,1,0,0,0,0,0
7491726,1,41,91,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22693761,10,52,60,34,0,0,0,4,0,0,0,0,1,0,0,1,1,1
24940450,5,65,70,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6377918,3,15,91,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1
22642273,6,50,72,25,0,2,0,1,0,0,0,0,1,0,0,1,1,0
9991018,8,29,86,20,0,0,0,2,1,1,0,0,1,0,0,1,0,0
24337575,2,40,71,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2448559,5,13,272,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3552501,5,47,96,25,0,0,0,4,0,0,0,0,1,0,0,1,0,0
244328,3,12,93,6,0,0,0,1,0,0,0,0,1,0,1,1,0,0
27943989,2,41,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002709,3,20,95,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1284185,1,88,115,18,2,0,5,5,0,0,0,0,0,0,0,0,1,0
28152807,2,23,62,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23837426,3,19,68,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477156,10,141,240,19,0,0,4,4,1,1,1,0,1,0,0,1,0,0
5239532,1,46,89,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1280014,5,147,114,14,1,0,0,3,1,0,0,0,1,0,0,1,0,0
22292868,6,13,71,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6127047,6,94,94,18,0,0,0,3,0,0,1,0,0,0,0,1,1,0
1005627,9,109,244,47,4,0,1,9,1,1,0,1,1,0,0,1,0,0
8337208,1,23,87,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29770287,1,17,64,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206402,2,60,177,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6054289,1,28,94,34,0,0,3,0,0,0,0,0,0,0,0,1,0,0
12384165,9,15,83,25,0,0,0,2,1,1,0,0,1,0,0,1,0,0
5792594,2,11,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7380066,5,37,92,116,1,0,0,0,0,0,1,0,1,0,0,1,0,0
11654443,2,72,75,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4176043,5,34,118,3,1,0,0,0,1,1,0,0,0,0,0,1,1,0
8414118,1,6,83,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4093296,2,42,129,6,0,0,0,3,0,0,0,0,0,0,0,1,0,0
4646551,3,10,85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20580793,3,47,69,7,0,0,2,1,0,0,1,0,1,0,0,0,0,0
472623,3,54,128,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8245842,1,54,92,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3977188,9,19,177,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
81531,4,26,141,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21347346,6,125,72,81,0,0,1,5,0,0,0,0,1,0,0,0,1,1
605586,4,17,98,10,0,3,0,1,0,0,0,0,0,1,0,0,1,0
6032589,12,110,154,66,2,0,8,16,0,0,0,1,0,1,0,1,1,0
18589213,11,16,110,29,4,0,0,3,1,1,0,0,1,0,0,1,0,0
14852193,11,45,97,37,2,0,0,10,1,1,0,0,1,0,0,0,0,0
17411980,2,27,76,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14179728,15,19,64,12,0,0,0,2,1,1,0,0,1,0,0,1,1,0
4141808,2,37,100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10599140,1,14,70,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11924282,6,20,55,10,0,0,0,0,1,1,0,0,1,0,0,0,0,0
23492868,4,6,39,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0
24483721,4,67,71,15,0,0,0,3,0,0,0,0,1,0,0,0,1,0
1133930,8,74,182,21,0,0,0,1,0,0,0,1,1,0,0,1,1,0
24957315,3,30,70,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10263553,10,65,204,25,1,0,5,9,1,0,0,0,1,0,0,0,1,0
14653800,1,30,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26655363,4,180,69,22,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1795273,1,71,101,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21477857,1,12,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12090327,2,19,83,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6220331,2,25,93,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5191235,2,3,2,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15529618,2,45,77,10,0,0,0,3,0,0,0,0,1,0,0,0,0,0
16303997,6,33,76,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0
17480011,1,24,72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4652212,5,50,116,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24284223,5,94,103,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
447962,3,25,133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17559683,1,30,77,10,1,0,1,5,0,0,0,0,0,0,0,0,0,0
29083769,7,14,54,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0
6436847,6,47,94,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1089489,2,14,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6910286,7,234,95,35,0,0,0,2,0,0,1,0,1,0,0,1,0,0
4738329,10,39,97,9,0,0,0,1,1,0,0,0,1,1,0,1,1,0
2175854,1,53,101,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5895293,5,3,40,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3883188,5,23,49,3,0,0,1,1,0,0,0,0,0,1,0,0,1,0
20815029,2,48,70,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14140189,1,3,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22336000,3,48,89,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19353092,9,33,94,146,8,0,1,16,0,0,0,1,1,0,0,0,1,0
19231848,1,28,75,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24328843,8,29,62,37,1,0,0,24,0,0,0,0,0,0,1,0,0,0
416536,6,40,111,30,0,0,1,0,0,0,0,0,1,0,0,1,1,0
15481033,1,7,51,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22433077,1,4,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5379042,6,3,94,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
16798102,7,38,77,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17106306,1,14,72,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0
16753297,3,63,72,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9938754,4,30,123,39,0,0,0,6,0,0,0,1,0,0,0,0,1,0
8082049,2,34,90,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14712750,4,17,75,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10888192,2,15,85,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29913000,2,17,63,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15541929,2,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14006067,4,68,144,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1496894,11,50,88,15,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2664389,1,19,74,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0
1416677,14,29,234,9,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2767832,10,45,115,9,1,0,0,0,1,1,1,1,0,0,1,1,0,0
5467295,1,6,86,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7405121,4,7,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2615451,11,76,121,57,0,6,1,6,0,1,0,0,1,0,0,1,0,0
11591264,6,43,170,10,1,0,0,3,1,1,0,0,1,0,0,1,0,0
502760,6,42,127,76,0,13,6,7,0,0,1,0,1,0,0,0,1,0
20174993,1,5,72,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12540912,2,29,83,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12797939,4,366,80,22,1,0,0,0,0,0,0,0,1,0,0,0,1,0
821987,1,36,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043048,2,38,104,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1
13003323,3,72,83,9,0,0,0,1,0,0,1,0,1,0,0,0,0,1
11598,1,128,121,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11718915,3,4,57,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28330263,3,63,67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10596740,1,28,86,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15705923,3,42,79,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9594425,2,5,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11172497,7,53,100,46,1,0,0,7,1,1,0,0,1,0,0,0,0,0
24375548,4,53,69,7,0,0,1,2,1,0,1,0,1,0,0,0,0,0
14116426,6,7,87,20,1,0,0,1,0,0,0,0,1,0,0,1,1,0
11619892,3,3,77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12336538,5,44,83,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0
4158450,3,29,57,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67542,2,46,144,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22308784,2,2,61,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7465720,6,76,71,18,0,0,0,0,0,0,1,1,1,0,0,0,1,0
20342014,3,20,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22577159,7,22,70,9,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11901762,2,101,84,25,1,0,1,5,0,0,0,0,0,0,0,1,0,0
1787925,5,4,41,6,0,0,0,0,0,0,1,0,1,0,0,0,1,0
231339,1,197,157,9,0,0,0,3,0,0,1,0,0,0,0,0,0,0
12330772,7,10,128,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12628338,1,34,77,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3657920,3,20,73,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28944251,3,2,61,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26607659,3,16,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1266625,5,58,115,11,0,0,0,4,1,1,0,0,1,0,0,0,0,0
7587268,1,19,86,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10127224,2,32,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6308345,2,28,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22970737,6,6,72,8,0,0,0,1,1,1,0,1,0,0,0,0,0,0
23350791,2,11,69,16,4,0,0,1,0,0,0,1,1,0,0,0,0,0
26468385,1,7,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375774,7,29,117,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0
25315941,1,34,70,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17980400,4,3,76,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5173953,1,16,97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
